date,nav,cash,global_peak,warning_cap,funded_budget,actual_risk,requested_risk,original_target_error,changed_units,target_l1_change,protective,reason
2023-01-03,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-04,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-05,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-06,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-09,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-10,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-11,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-12,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-13,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,WARMUP_OR_NO_FRESH_QUOTES|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-16,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-17,2000000,2000000,2000000,0,200000,0,0,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|RETAIN_ACTUAL_UNITS
2023-01-18,2000000,2000000,2000000,0.5,200000,0,0,0,False,0,False,CONFIRMED_RECOVERY|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|RETAIN_ACTUAL_UNITS
2023-01-19,2000000,2000000,2000000,0.5,200000,0,0,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|RETAIN_ACTUAL_UNITS
2023-01-20,2000000,2000000,2000000,0.5,200000,0,0,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|RETAIN_ACTUAL_UNITS
2023-01-30,2000000,2000000,2000000,1,200000,0,0,0,False,0,False,CONFIRMED_RECOVERY|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-01-31,2000000,2000000,2000000,1,200000,0,0,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-01,2000000,2000000,2000000,1,200000,0,0,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-02,2000000,2000000,2000000,1,200000,0,0,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-03,2000000,2000000,2000000,1,200000,0,0,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-06,2000000,2000000,2000000,1,200000,0,0,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-07,2000000,2000000,2000000,1,200000,0,200000,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|CASH_FUNDED_SUPPORT_RISK
2023-02-08,1913532.9007963808,232541.34619916009,2000000,1,191353.2900796381,143987.185333676,143987.185333676,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-09,2069593.5298885568,232541.34619916009,2069593.5298885568,1,206959.35298885568,253560.89867402342,206757.41538313491,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-02-10,2145364.9585894989,575275.04732525605,2145364.9585894989,1,214536.4958589499,217651.70205353887,213300.415820316,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-02-13,2296373.7318900567,586677.08456955606,2296373.7318900567,1,229637.37318900568,257963.31493953455,229192.45252371661,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-02-14,2223001.7840038626,769425.86810430605,2296373.7318900567,1,222300.17840038627,160479.63420268527,160119.44439600687,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-02-15,2280987.7599847596,773372.91250390606,2296373.7318900567,1,228098.77599847596,218118.37597730389,218118.37597730389,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-16,2169225.9073831714,773372.91250390606,2296373.7318900567,1,216922.59073831714,106356.52337571551,106356.52337571551,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-17,2141340.6331819892,773372.91250390606,2296373.7318900567,1,214134.06331819893,78471.249174533557,78471.249174533557,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-20,2192468.9669442936,773372.91250390606,2296373.7318900567,1,219246.89669442936,129599.58293683761,129599.58293683761,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-21,2218415.8603892624,773372.91250390606,2296373.7318900567,1,221841.58603892627,155546.47638180674,155546.47638180674,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-22,2188541.9630483654,773372.91250390606,2296373.7318900567,1,218854.19630483654,125672.5790409098,125672.5790409098,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-23,2178240.3127200734,773372.91250390606,2296373.7318900567,1,217824.03127200736,115370.9287126174,115370.9287126174,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-24,2289881.8524683937,773372.91250390606,2296373.7318900567,1,228988.18524683939,227012.46846093776,227012.46846093776,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-27,2233770.0076880031,773372.91250390606,2296373.7318900567,1,223377.00076880032,170900.62368054726,170900.62368054726,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-02-28,2223981.9082187591,773372.91250390606,2296373.7318900567,1,222398.19082187593,161112.52421130321,161112.52421130321,0,False,0,False,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-03-01,2304588.4796304693,773372.91250390606,2304588.4796304693,1,230458.84796304695,241719.09562301356,229921.99105635611,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-02,2366263.1499466859,843740.1114772961,2366263.1499466859,1,236626.31499466859,292873.83012764866,235971.20229736395,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-03,2322654.5963020348,1136834.0497520957,2366263.1499466859,1,232265.45963020349,191934.17400556407,187534.4968891677,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-06,2297959.7971596853,1136834.0497520957,2366263.1499466859,1,229795.97971596854,167239.37486321438,163402.17656207841,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-07,2250485.894630339,1136834.0497520957,2366263.1499466859,0,225048.58946303392,117095.5044235597,114199.86722357749,0,False,0,True,CROSS_SECTION_SHOCK|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|PROTECTIVE_INVENTORY_PENDING
2023-03-08,2275825.1375630423,1154766.9401658357,2366263.1499466859,0,227582.51375630425,136381.5072144267,132759.97770759414,0,False,0,True,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|PROTECTIVE_INVENTORY_PENDING
2023-03-09,2281658.1919577476,1180594.9274147355,2366263.1499466859,0,228165.81919577476,116356.73259143057,113681.221194381,0,False,0,True,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0|PROTECTIVE_INVENTORY_PENDING
2023-03-10,2280342.6382533489,1180594.9274147355,2366263.1499466859,0.5,228034.2638253349,90079.822379525198,87352.830562481351,0,False,0,True,CONFIRMED_RECOVERY|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|PROTECTIVE_INVENTORY_PENDING
2023-03-13,2325425.7556527341,1198629.6129114956,2366263.1499466859,0.5,232542.57556527341,127838.77142603663,124115.08973702483,0,False,0,True,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|PROTECTIVE_INVENTORY_PENDING
2023-03-14,2338418.5040586516,1221758.0344783457,2366263.1499466859,0.5,233841.85040586517,107604.0550770531,103979.3637046176,0,False,0,True,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|PROTECTIVE_INVENTORY_PENDING
2023-03-15,2312275.5765575995,1225657.1753094657,2366263.1499466859,1,231227.55765575997,103358.38753238221,89430.032098936877,0,False,0,True,CONFIRMED_RECOVERY|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-16,2298132.9590925602,1764483.4408826611,2366263.1499466859,1,229813.29590925603,79278.994481778383,76235.296354979349,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-17,2402299.3664310058,1784967.0689504612,2402299.3664310058,1,240229.93664310058,96833.460841842883,92976.951992437374,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-20,2461373.3400819814,1809711.0521984613,2461373.3400819814,1,246137.33400819814,100834.66012974935,96656.8277246465,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-21,2470159.438319236,1809711.0521984613,2470159.438319236,1,247015.94383192362,101617.99024576954,97387.274245989785,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-22,2578990.4217534391,1836642.0842883813,2578990.4217534391,1,257899.04217534393,116779.88457560405,111741.19921162873,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-23,2610082.5623013363,1869092.6210286212,2610082.5623013363,1,261008.25623013364,121701.56381005589,116215.8857935984,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-24,2678414.9855315937,1902419.1745951413,2678414.9855315937,1,267841.49855315936,126547.47960045362,120578.84202780068,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-27,2692907.7323043291,1902419.1745951413,2692907.7323043291,1,269290.77323043294,134364.96276623913,127996.87392002236,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-28,2632908.2197103398,1938325.8870600213,2692907.7323043291,1,263290.82197103399,69409.370311454782,65971.790306211391,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-29,2633325.6706396593,1973139.0751039414,2692907.7323043291,1,263332.56706396595,65972.216294862912,62534.636289619528,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-30,2648421.1385194855,2007589.0853292213,2692907.7323043291,1,264842.11385194858,77579.227562099943,73315.48890992938,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-03-31,2684574.9578557331,2007589.0853292213,2692907.7323043291,1,268457.49578557332,113733.04689834763,107453.91930244079,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-03,2771947.7740177484,2045468.2125361701,2771947.7740177484,1,277194.77740177483,146522.78046417577,138011.51371500792,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-04,2787587.8243193384,2045468.2125361701,2787587.8243193384,1,278758.78243193385,156556.2834970986,147418.09570597761,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-06,2762256.6699551395,2087772.4419601702,2787587.8243193384,1,276225.66699551395,122934.19321447372,115352.01082167766,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-07,2816088.5262639588,2129567.8233415703,2816088.5262639588,1,281608.85262639588,156199.48859504805,145938.18561372624,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-10,2764698.0883517321,2174565.9541675705,2816088.5262639588,1,276469.8088351732,94649.616875499589,232884.52129308617,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|CASH_FUNDED_SUPPORT_RISK
2023-04-11,2761682.6164130596,1373857.1229853106,2816088.5262639588,1,276168.26164130599,217033.6196127361,276168.26164130599,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|CASH_FUNDED_SUPPORT_RISK
2023-04-12,2762679.2079060413,1041101.2919576907,2816088.5262639588,1,276267.92079060414,269893.32969001809,269893.32969001809,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-04-13,2642205.8681389652,1041101.2919576907,2816088.5262639588,1,264220.58681389655,149419.98992294201,149419.98992294201,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-04-14,2759397.7625721726,1041101.2919576907,2816088.5262639588,1,275939.77625721728,266611.88435614936,266611.88435614936,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-04-17,2716962.801293408,1041101.2919576907,2816088.5262639588,1,271696.28012934083,224176.92307738465,224176.92307738465,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-04-18,2882136.0518092345,1041101.2919576907,2882136.0518092345,1,288213.60518092348,339166.460439232,286749.34382912435,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-19,2908390.0996599714,1328073.1297707809,2908390.0996599714,1,290839.00996599713,309339.345609429,286924.11119454232,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-20,3083172.2804825045,1444283.0475467609,3083172.2804825045,1,308317.22804825049,377831.32504973968,307102.90287543269,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-21,2972415.4570548558,1739537.2353332369,3083172.2804825045,1,297241.54570548557,201811.0275378635,191062.97681766661,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-24,2998763.5982920588,1739537.2353332369,3083172.2804825045,1,299876.3598292059,228159.1687750665,216630.18348197272,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-25,2952239.3431470376,1747217.7641012468,3083172.2804825045,1,295223.93431470374,180413.95661896199,169814.55339339891,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-26,2909097.1905772267,1804934.9920832568,3083172.2804825045,1,290909.71905772266,126173.11900832955,117901.70397839836,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-27,2810694.5938141784,1804934.9920832568,3083172.2804825045,1,281069.45938141784,62331.784532296093,43463.716778052323,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-04-28,2861132.5174296005,2459738.2049121936,3083172.2804825045,1,286113.25174296007,79985.129350001662,69991.927853994028,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-05-04,2836347.170465352,2508527.7525261934,3083172.2804825045,1,283634.71704653522,46371.76561112114,39785.610890858312,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-05-05,2801169.434361828,2508527.7525261934,3083172.2804825045,1,280116.9434361828,11194.029507597414,9602.9135446309829,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-05-08,2801750.1689895429,2508527.7525261934,3083172.2804825045,1,280175.01689895429,11774.764135311978,10092.756433860077,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-05-09,2805271.1502959025,2550065.7166625136,3083172.2804825045,0.25,280527.11502959026,13762.357855842654,11482.341784629585,0,False,0,True,BROAD_TREND_BREAKDOWN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|PROTECTIVE_INVENTORY_PENDING
2023-05-10,2790291.0353646204,2550065.7166625136,3083172.2804825045,0.25,279029.10353646206,4804.5063740421383,0,0,False,0,True,BROAD_TREND_BREAKDOWN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|PROTECTIVE_INVENTORY_PENDING
2023-05-11,2792830.2289567776,2792830.2289567776,3083172.2804825045,0.25,279283.02289567777,0,0,0,False,0,False,BROAD_TREND_BREAKDOWN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|RETAIN_ACTUAL_UNITS
2023-05-12,2792830.2289567776,2792830.2289567776,3083172.2804825045,0.25,279283.02289567777,0,0,0,False,0,False,BROAD_TREND_BREAKDOWN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|RETAIN_ACTUAL_UNITS
2023-05-15,2792830.2289567776,2792830.2289567776,3083172.2804825045,0.25,279283.02289567777,0,0,0,False,0,False,BROAD_TREND_BREAKDOWN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|RETAIN_ACTUAL_UNITS
2023-05-16,2792830.2289567776,2792830.2289567776,3083172.2804825045,0.25,279283.02289567777,0,34910.377861959721,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|CASH_FUNDED_SUPPORT_RISK
2023-05-17,2792043.9554939382,2527773.5090227718,3083172.2804825045,0.25,279204.39554939384,29909.081917667681,29909.081917667681,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|RETAIN_ACTUAL_UNITS
2023-05-18,2793188.3201965205,2527773.5090227718,3083172.2804825045,0.25,279318.83201965207,31053.446620249644,65968.300622706156,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.25|CASH_FUNDED_SUPPORT_RISK
2023-05-19,2788576.371513783,2402803.2121913917,3083172.2804825045,0.5,278857.63715137832,58189.837321125888,58189.837321125888,0,False,0,False,CONFIRMED_RECOVERY|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|RETAIN_ACTUAL_UNITS
2023-05-22,2777186.3017006745,2402803.2121913917,3083172.2804825045,0.5,277718.63017006748,46799.767508017394,46799.767508017394,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|RETAIN_ACTUAL_UNITS
2023-05-23,2764517.6187449661,2402803.2121913917,3083172.2804825045,0.5,276451.76187449665,34131.084552308785,34131.084552308785,0,False,0,False,RECOVERY_WAIT|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_0.5|RETAIN_ACTUAL_UNITS
2023-05-24,2768291.1097638318,2402803.2121913917,3083172.2804825045,1,276829.11097638321,37904.575571174631,37904.575571174631,0,False,0,False,CONFIRMED_RECOVERY|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-05-25,2776379.7840814046,2402803.2121913917,3083172.2804825045,1,277637.97840814048,45993.249888747567,45993.249888747567,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-05-26,2783312.1636655079,2402803.2121913917,3083172.2804825045,1,278331.21636655083,52925.629472850938,52925.629472850938,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|RETAIN_ACTUAL_UNITS
2023-05-29,2796274.1859303806,2402803.2121913917,3083172.2804825045,1,279627.41859303805,65887.651737723427,279627.41859303805,0,False,0,False,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|CASH_FUNDED_SUPPORT_RISK
2023-05-30,2908335.6439711587,1532708.0462513918,3083172.2804825045,1,290833.5643971159,309509.21771737904,279256.98652218742,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-05-31,2887748.9458348029,1680922.5104243918,3083172.2804825045,1,288774.89458348032,254154.60207197495,242243.87597080562,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-06-01,2893391.3010946945,1680922.5104243918,3083172.2804825045,1,289339.13010946946,257835.16484785842,243208.98037135648,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-06-02,2881779.4776719278,1784917.0819541917,3083172.2804825045,1,288177.94776719279,227294.13742325277,214248.04160264603,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-06-05,2930098.0289947093,1872718.3128341916,3083172.2804825045,1,293009.80289947096,243492.53729210625,235194.85204116837,0,False,0,True,TREND_OPEN|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-06-06,2895099.1740073143,1913558.7209627423,3083172.2804825045,1,289509.91740073141,200360.92309758195,198170.41423053425,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
2023-06-07,2902622.866919653,1913558.7209627423,3083172.2804825045,1,290262.2866919653,200891.12062075984,196499.42587798901,0,False,0,True,MARKET_WEAK_WARNING|FUNDED_STOP_RISK_BUDGET_0.1|ENTRY_WARNING_CAP_1|PROTECTIVE_INVENTORY_PENDING
